SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION,RUN
Rootkit_finance.sol,,192,DynaMOSA,true,false,0.6111111111111112,2,4,0.5,12,22,0.5454545454545454,7,8,0.875,0,0,0,10.95300006866455,1789.138000011444,1800.0910000801086,162,1790,1,76
Revive.sol,,723,DynaMOSA,true,false,0.603448275862069,9,22,0.4090909090909091,70,109,0.6422018348623854,32,38,0.8421052631578947,16,36,0.4444444444444444,17.941999912261963,1782.1840000152588,1800.1259999275208,79,879,1,76
RainbowRAK.sol,,335,DynaMOSA,true,false,0.5945945945945946,6,14,0.42857142857142855,61,115,0.5304347826086957,31,42,0.7380952380952381,13,40,0.325,23.147000074386597,1776.858999967575,1800.0060000419617,69,765,1,76
REXUNIFINANCE.sol,,213,DynaMOSA,true,false,0.8,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,22,52,0.4230769230769231,12.917999982833862,1787.633999824524,1800.5519998073578,178,1960,1,76
PlasmaswapPair.sol,,151,DynaMOSA,true,false,0.17333333333333334,0,24,0,20,99,0.20202020202020202,8,14,0.5714285714285714,4,22,0.18181818181818182,18.86300015449524,1781.7539999485016,1800.6170001029968,114,1261,1,76
POWToken.sol,,763,DynaMOSA,true,false,0.3076923076923077,6,26,0.23076923076923078,51,209,0.24401913875598086,29,63,0.4603174603174603,16,86,0.18604651162790697,41.26300001144409,1759.276999950409,1800.539999961853,41,453,1,76
OnXFinance.sol,,512,DynaMOSA,true,false,0.25688073394495414,9,26,0.34615384615384615,30,105,0.2857142857142857,8,37,0.21621621621621623,9,40,0.225,21.689000129699707,1778.6399998664856,1800.3289999961853,91,1002,1,76
NAL.sol,,572,DynaMOSA,true,false,0.6823529411764706,5,18,0.2777777777777778,99,150,0.66,53,65,0.8153846153846154,26,56,0.4642857142857143,29.90000009536743,1772.9749999046326,1802.875,49,547,1,76
MisesLegacyPool.sol,,793,DynaMOSA,true,false,0.7428571428571429,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,4,6,0.6666666666666666,13.246999979019165,1787.191999912262,1800.4389998912811,142,1571,1,76
MetaCoin.sol,,670,DynaMOSA,true,false,0.9,7,8,0.875,8,9,0.8888888888888888,2,2,1,0,0,0,12.770999908447266,1789.898999929428,1802.6699998378754,94,1039,1,76
MIMOToken.sol,,48,DynaMOSA,true,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,7,12,0.5833333333333334,8.836000204086304,1792.010999917984,1800.8470001220703,190,2100,1,76
LpStaking.sol,,382,DynaMOSA,true,false,0.23255813953488372,2,24,0.08333333333333333,38,139,0.2733812949640288,21,48,0.4375,7,42,0.16666666666666666,25.550999879837036,1775.8330001831055,1801.3840000629425,62,690,1,76
Ledgis.sol,,149,DynaMOSA,true,false,0.7445255474452555,2,12,0.16666666666666666,83,127,0.6535433070866141,39,45,0.8666666666666667,23,50,0.46,14.937000036239624,1785.9119999408722,1800.8489999771118,113,1248,1,76
LUP.sol,,841,DynaMOSA,true,false,0.6097560975609756,2,12,0.16666666666666666,30,49,0.6122448979591837,15,18,0.8333333333333334,5,10,0.5,14.233999967575073,1786.5880000591278,1800.8220000267029,124,1370,1,76
KPLAY.sol,,355,DynaMOSA,true,false,0.7101449275362319,2,12,0.16666666666666666,79,124,0.6370967741935484,39,46,0.8478260869565217,22,50,0.44,23.200000047683716,1776.8339998722076,1800.0339999198914,83,923,1,76
